"Stratum","Transect","FID","SA","ID","Cruise","LOG","longitude","latitude","Mat_Perc","Imm_Perc","multiplier","MAT","IMM"
"11b","T13","T13_438",241.023536,"2018207_2190.0",2018207,"2190.0",4.4968567,59.98754,0.813950923284919,0.186049076715081,27873.6348049044,5.46828673850001,1.24991528335072
"11b","T13","T13_439",39.20735,"2018207_2195.0",2018207,"2195.0",4.66251,59.98938,0.813950923284919,0.186049076715081,27873.6348049044,0.889527369877805,0.203323985690264
"11b","T14","T14_443",0,"2018207_2218.0",2018207,"2218.0",4.704225,60.298515,0.986648288518652,0.0133517114813476,27873.6348049044,0,0
"11b","T14","T14_444",3.346958,"2018207_2220.0",2018207,"2220.0",4.6384716,60.30161,0.986648288518652,0.0133517114813476,27873.6348049044,0.0920462786672908,0.00124560633206243
"11b","T14","T14_445",11.510446,"2018207_2225.0",2018207,"2225.0",4.4710045,60.303802,0.986648288518652,0.0133517114813476,27873.6348049044,0.316554232261296,0.00428373598427665
"11b","T14","T14_446",7.00319,"2018207_2230.0",2018207,"2230.0",4.303376,60.303383,0.986648288518652,0.0133517114813476,27873.6348049044,0.19259804822767,0.00260631230168895
"11b","T14","T14_447",15.524478,"2018207_2235.0",2018207,"2235.0",4.136037,60.306374,0.986648288518652,0.0133517114813476,27873.6348049044,0.426946029245729,0.00577760106304406
"11b","T14","T14_448",15.980996,"2018207_2240.0",2018207,"2240.0",3.9691389,60.313187,0.986648288518652,0.0133517114813476,27873.6348049044,0.439500947187524,0.00594749913511442
"11b","T14","T14_449",12.527285,"2018207_2245.0",2018207,"2245.0",3.80181,60.316013,0.986648288518652,0.0133517114813476,27873.6348049044,0.344518803658299,0.00466216352865816
"11b","T14","T14_450",11.499291,"2018207_2250.0",2018207,"2250.0",3.6347516,60.311394,0.986648288518652,0.0133517114813476,27873.6348049044,0.316247453317989,0.00427958453133516
"11b","T14","T14_451",8.191726,"2018207_2255.0",2018207,"2255.0",3.4703233,60.31199,0.986648288518652,0.0133517114813476,27873.6348049044,0.225284540218937,0.00304863872690378
"11b","T14","T14_452",22.241204,"2018207_2260.0",2018207,"2260.0",3.3457983,60.308056,0.986648288518652,0.0133517114813476,27873.6348049044,0.611665895203962,0.00827730271341682
"11b","T14","T14_454",18.60669,"2018207_2271.4",2018207,"2271.4",3.2333298,60.30804,0.986648288518652,0.0133517114813476,27873.6348049044,0.511711402657546,0.00692467933052121
