Cruise,LOG,ACLON,ACLAT,SA,Transect
IE,1324.7,-10.33377,54.83378,0,NA
IE,1325.7,-10.31686,54.84727,0,NA
IE,1326.7,-10.30026,54.86094,0,NA
IE,1327.7,-10.28386,54.87461,0,NA
IE,1328.7,-10.26742,54.88844,0,NA
IE,1329.7,-10.25132,54.90226,0,NA
IE,1330.7,-10.23391,54.91557,0,NA
IE,1331.7,-10.21604,54.92868,0,NA
IE,1332.7,-10.19784,54.94168,0,NA
IE,1333.7,-10.17953,54.95459,0,NA
IE,1334.7,-10.16115,54.96761,0,NA
IE,1335.7,-10.1429,54.98055,0,NA
IE,1336.7,-10.12477,54.99353,0,NA
IE,1337.7,-10.10676,55.00668,0,NA
IE,1338.7,-10.08507,55.01559,0,NA
IE,1339.7,-10.05597,55.01562,0,NA
IE,1340.7,-10.02695,55.01558,0,NA
IE,1341.7,-9.997869,55.01566,0,NA
IE,1342.7,-9.968861,55.01601,0,NA
IE,1343.7,-9.990592,55.01569,0,NA
IE,1344.7,-10.01957,55.01577,0,NA
IE,1345.7,-10.04871,55.01551,0,NA
IE,1346.7,-10.07699,55.01218,0,NA
IE,1347.7,-10.07083,55.01394,0,NA
IE,1348.7,-10.04192,55.01537,0,NA
IE,1349.7,-10.01279,55.01592,0,NA
IE,1350.7,-9.983691,55.0161,0,NA
IE,1351.7,-9.954653,55.01611,0,NA
IE,1352.7,-9.925625,55.01611,0,NA
IE,1353.7,-9.896606,55.01607,0,NA
IE,1354.7,-9.867588,55.01602,0,NA
IE,1355.7,-9.838549,55.01591,0,NA
IE,1356.7,-9.809497,55.0156,0,NA
IE,1357.7,-9.780497,55.01544,0,NA
IE,1358.7,-9.751333,55.01628,0,NA
IE,1359.7,-9.722315,55.01723,0,NA
IE,1360.7,-9.693244,55.01795,0,NA
IE,1361.7,-9.664219,55.01782,0,NA
IE,1362.7,-9.635175,55.01783,0,NA
IE,1363.7,-9.606088,55.01791,0,NA
IE,1364.7,-9.57703,55.01789,0,NA
IE,1365.7,-9.548028,55.01778,0,NA
IE,1366.7,-9.519058,55.01763,0,NA
IE,1367.7,-9.489959,55.01715,0,NA
IE,1368.7,-9.460904,55.01665,0,NA
IE,1369.7,-9.431827,55.01636,0,NA
IE,1370.7,-9.402816,55.01622,0,NA
IE,1371.7,-9.373652,55.01612,0,NA
IE,1372.7,-9.344607,55.01599,0,NA
IE,1373.7,-9.315591,55.01586,0,NA
IE,1374.7,-9.286531,55.01566,0,NA
IE,1375.7,-9.257528,55.0155,0,NA
IE,1376.7,-9.228595,55.01686,0,NA
IE,1377.7,-9.19948,55.01685,0,NA
IE,1378.7,-9.170456,55.01611,0,NA
IE,1379.7,-9.141399,55.01567,0,NA
IE,1380.7,-9.112419,55.01672,0,NA
IE,1381.7,-9.083441,55.01738,0,NA
IE,1382.7,-9.054376,55.01721,0,NA
IE,1383.7,-9.025436,55.01699,0,NA
IE,1384.7,-8.996372,55.01675,0,NA
IE,1385.7,-8.967328,55.01643,0,NA
IE,1386.7,-8.938274,55.01624,0,NA
IE,1387.7,-8.908397,55.01618,0,NA
IE,1388.7,-8.878615,55.01614,0,NA
IE,1389.7,-8.849332,55.01601,0,NA
IE,1390.7,-8.820319,55.01578,0,NA
IE,1391.7,-8.791213,55.01634,0,NA
IE,1392.7,-8.762282,55.01703,0,NA
IE,1393.7,-8.733175,55.01767,0,NA
IE,1394.7,-8.704116,55.01712,0,NA
IE,1395.7,-8.685011,55.02406,0,NA
IE,1396.7,-8.678122,55.04024,0,NA
IE,1397.7,-8.670255,55.05625,0,NA
IE,1398.7,-8.661882,55.07196,0,NA
IE,1398.8,-8.661775,55.07217,0,NA
IE,1399.8,-8.653075,55.08806,0,NA
IE,1400.8,-8.646282,55.10421,0,NA
IE,1401.8,-8.640064,55.12049,0,NA
IE,1402.8,-8.63373,55.13673,0,NA
IE,1403.8,-8.627093,55.15291,0,NA
IE,1404.8,-8.6201,55.169,0,NA
IE,1405.8,-8.612584,55.18503,0,NA
IE,1406.8,-8.604954,55.20108,0,NA
IE,1407.8,-8.59727,55.2171,0,NA
IE,1408.8,-8.590802,55.23359,0,NA
IE,1409.8,-8.583484,55.2504,0,NA
IE,1410.8,-8.57538,55.26524,0,NA
IE,1411.8,-8.593759,55.26525,0,NA
IE,1412.8,-8.622952,55.26512,0,NA
IE,1413.8,-8.652134,55.26487,0,NA
IE,1414.8,-8.681372,55.26477,0,NA
IE,1415.8,-8.71063,55.26517,0,NA
IE,1416.8,-8.739973,55.26553,0,NA
IE,1417.8,-8.769236,55.26565,0,NA
IE,1418.8,-8.798394,55.26574,0,NA
IE,1419.8,-8.827622,55.26563,0,NA
IE,1420.8,-8.856879,55.2654,0,NA
IE,1421.8,-8.886135,55.2653,0,NA
IE,1422.8,-8.915348,55.26535,0,NA
IE,1423.8,-8.94455,55.26532,0,NA
IE,1424.8,-8.973803,55.26519,0,NA
IE,1425.8,-9.003073,55.2653,0,NA
IE,1426.8,-9.032286,55.26549,0,NA
IE,1427.8,-9.061453,55.26567,0,NA
IE,1428.8,-9.090675,55.26589,0,NA
IE,1429.8,-9.119981,55.26596,0,NA
IE,1430.8,-9.149248,55.26598,0,NA
IE,1431.8,-9.178457,55.26601,0,NA
IE,1432.8,-9.207629,55.26598,0,NA
IE,1433.8,-9.236917,55.26596,0,NA
IE,1434.8,-9.266094,55.26604,0,NA
IE,1435.8,-9.295401,55.26614,0,NA
IE,1436.8,-9.324623,55.26619,0,NA
IE,1437.8,-9.353831,55.26629,0,NA
IE,1438.8,-9.383106,55.2664,0,NA
IE,1439.8,-9.412245,55.26651,0,NA
IE,1440.8,-9.441497,55.26669,0,NA
IE,1441.8,-9.470748,55.26681,0,NA
IE,1442.8,-9.499995,55.26679,0,NA
IE,1443.8,-9.529232,55.26673,0,NA
IE,1444.8,-9.558458,55.26669,0,NA
IE,1445.8,-9.58773,55.26659,0,NA
IE,1446.8,-9.617028,55.26651,0,NA
IE,1447.8,-9.641894,55.2678,0,NA
IE,1448.8,-9.667332,55.26642,0,NA
IE,1449.8,-9.696454,55.2662,0,NA
IE,1450.8,-9.725726,55.26633,0,NA
IE,1451.8,-9.755081,55.26641,0,NA
IE,1452.8,-9.78428,55.26637,0,NA
IE,1453.8,-9.813467,55.26635,0,NA
IE,1454.8,-9.842772,55.26641,0,NA
IE,1455.8,-9.871955,55.26658,0,NA
IE,1456.8,-9.901185,55.26677,0,NA
IE,1457.8,-9.884974,55.27748,0,NA
IE,1458.8,-9.861483,55.28732,0,NA
IE,1459.8,-9.838053,55.29744,0,NA
IE,1460.8,-9.814875,55.30761,0,NA
IE,1461.8,-9.792148,55.31808,0,NA
IE,1462.8,-9.769727,55.32882,0,NA
IE,1463.8,-9.747617,55.3397,0,NA
IE,1464.8,-9.725456,55.35056,0,NA
IE,1465.1,-9.718043,55.35414,0,NA
IE,1465.8,-9.703126,55.36142,0,NA
IE,1466.8,-9.680896,55.37221,0,NA
IE,1467.8,-9.658413,55.3829,0,NA
IE,1468.8,-9.635812,55.39358,0,NA
IE,1469.8,-9.613342,55.4043,0,NA
IE,1470.8,-9.590896,55.41506,0,NA
IE,1471.8,-9.568412,55.42582,0,NA
IE,1472.8,-9.54599,55.43656,0,NA
IE,1473.8,-9.523379,55.4472,0,NA
IE,1474.8,-9.500685,55.45781,0,NA
IE,1475.8,-9.477994,55.46838,0,NA
IE,1476.8,-9.455246,55.47898,0,NA
IE,1477.8,-9.432497,55.48944,0,NA
IE,1478.8,-9.410169,55.50033,0,NA
IE,1479.8,-9.387755,55.51111,0,NA
IE,1480.8,-9.364178,55.52026,0,NA
IE,1481.8,-9.334841,55.52143,0,NA
IE,1482.8,-9.30546,55.52264,0,NA
IE,1483.8,-9.276175,55.52219,0,NA
IE,1484.8,-9.246737,55.52143,0,NA
IE,1485.8,-9.217355,55.52081,0,NA
IE,1486.8,-9.187825,55.52014,0,NA
IE,1487.8,-9.15843,55.52057,0,NA
IE,1488.8,-9.128968,55.52111,0,NA
IE,1489.8,-9.099641,55.52165,0,NA
IE,1490.8,-9.070133,55.52216,0,NA
IE,1491.8,-9.040734,55.52212,0,NA
IE,1492.8,-9.011357,55.52188,0,NA
IE,1493.8,-8.981852,55.52164,0,NA
IE,1494.8,-8.952466,55.52137,0,NA
IE,1495.8,-8.951489,55.52197,0,NA
IE,1496.8,-8.980844,55.52091,0,NA
IE,1497.8,-9.010386,55.52089,0,NA
IE,1498.8,-9.039867,55.52175,0,NA
IE,1499.8,-9.030635,55.5207,0,NA
IE,1500.8,-9.001399,55.52098,0,NA
IE,1501.8,-8.972084,55.52088,0,NA
IE,1502.8,-8.942873,55.52078,0,NA
IE,1503.8,-8.921416,55.51963,0,NA
IE,1504.8,-8.937856,55.52209,0,NA
IE,1505.8,-8.908581,55.52086,0,NA
IE,1506.8,-8.879264,55.5201,0,NA
IE,1507.8,-8.849822,55.51987,0,NA
IE,1508.8,-8.820278,55.51998,0,NA
IE,1509.8,-8.790684,55.52005,0,NA
IE,1510.8,-8.761333,55.52028,0,NA
IE,1511.8,-8.731866,55.52054,0,NA
IE,1512.8,-8.702391,55.52075,0,NA
IE,1513.8,-8.673003,55.52105,0,NA
IE,1514.8,-8.643563,55.52127,0,NA
IE,1515.8,-8.614726,55.51834,0,NA
IE,1516.8,-8.585533,55.51789,0,NA
IE,1517.8,-8.556166,55.51915,0,NA
IE,1518.8,-8.526868,55.52002,0,NA
IE,1519.8,-8.497413,55.5204,0,NA
IE,1520.8,-8.467959,55.52047,0,NA
IE,1521.8,-8.438566,55.52057,0,NA
IE,1522.8,-8.409093,55.52069,0,NA
IE,1523.8,-8.379695,55.52073,0,NA
IE,1524.8,-8.350205,55.52082,0,NA
IE,1525.8,-8.320844,55.52093,124.9449,NA
IE,1526.8,-8.291388,55.52103,0,NA
IE,1527.8,-8.264393,55.52171,0,NA
IE,1528.8,-8.237755,55.52203,0,NA
IE,1529.8,-8.208336,55.52134,0,NA
IE,1530.8,-8.178878,55.52068,0,NA
IE,1531.8,-8.149501,55.52036,0,NA
IE,1532.8,-8.120022,55.52017,0,NA
IE,1533.8,-8.090573,55.51995,0,NA
IE,1534.8,-8.061084,55.51987,0,NA
IE,1535.8,-8.031664,55.51986,0,NA
IE,1536.8,-8.002293,55.52005,0,NA
IE,1537.8,-7.972916,55.52023,0,NA
IE,1538.8,-7.943461,55.52051,0,NA
IE,1539.8,-7.914034,55.52075,0,NA
IE,1540.8,-7.884675,55.52075,0,NA
IE,1541.8,-7.855254,55.52031,0,NA
IE,1542.8,-7.825797,55.52042,6963.429,NA
IE,1543.8,-7.836303,55.52044,0,NA
IE,1544.8,-7.862807,55.52247,0,NA
IE,1545.8,-7.834651,55.52052,0,NA
IE,1546.8,-7.859409,55.52063,0,NA
IE,1547.8,-7.856115,55.51729,0,NA
IE,1548.8,-7.827384,55.51988,0,NA
IE,1549.8,-7.79823,55.52068,0,NA
IE,1550.8,-7.768903,55.52035,0,NA
IE,1551.8,-7.739436,55.52013,0,NA
IE,1552.8,-7.710578,55.51953,1862.193,NA
IE,1553.8,-7.690722,55.51728,0,NA
IE,1554.8,-7.719819,55.51902,0,NA
IE,1555.8,-7.747178,55.52479,0,NA
IE,1556.8,-7.775369,55.52626,0,NA
IE,1557.8,-7.776651,55.52418,0,NA
IE,1558.8,-7.747772,55.52106,0,NA
IE,1559.8,-7.718364,55.52034,0,NA
IE,1560.8,-7.688976,55.52082,1120.917,NA
IE,1561.8,-7.65964,55.52165,0,NA
IE,1562.8,-7.630171,55.52098,138.3325,NA
IE,1563.8,-7.630656,55.51224,0,NA
IE,1564.8,-7.632966,55.49775,0,NA
IE,1565.8,-7.623554,55.51067,0,NA
IE,1566.8,-7.626892,55.52198,0,NA
IE,1567.8,-7.655734,55.5219,0,NA
IE,1568.8,-7.685237,55.52125,0,NA
IE,1569.8,-7.714585,55.52011,0,NA
IE,1570.8,-7.743963,55.51981,0,NA
IE,1571.8,-7.773426,55.51956,0,NA
IE,1572.8,-7.802317,55.51794,0,NA
IE,1573.8,-7.828991,55.51361,0,NA
IE,1574.8,-7.855326,55.51133,0,NA
IE,1575.8,-7.880433,55.51992,0,NA
IE,1576.8,-7.85922,55.52505,0,NA
IE,1577.8,-7.829852,55.5257,0,NA
IE,1578.8,-7.800437,55.52544,0,NA
IE,1579.8,-7.771229,55.5241,0,NA
IE,1580.8,-7.752166,55.52977,0,NA
IE,1581.8,-7.757092,55.54623,0,NA
IE,1582.8,-7.764867,55.54387,0,NA
IE,1583.8,-7.778121,55.52906,0,NA
IE,1584.8,-7.783349,55.51324,0,NA
IE,1585.8,-7.785309,55.49673,0,NA
IE,1586.8,-7.790558,55.48058,0,NA
IE,1587.8,-7.796134,55.46433,0,NA
IE,1588.8,-7.781609,55.46131,0,NA
IE,1589.8,-7.756948,55.47043,0,NA
IE,1590.8,-7.732564,55.47974,0,NA
IE,1591.8,-7.707943,55.48882,0,NA
IE,1592.8,-7.68326,55.49786,0,NA
IE,1593.8,-7.659496,55.50771,0,NA
IE,1594.8,-7.63607,55.51781,0,NA
IE,1595.8,-7.608097,55.52068,0,NA
IE,1596.8,-7.578413,55.52099,696.3012,NA
IE,1597.8,-7.549045,55.52132,32.56396,NA
IE,1598.8,-7.519528,55.52127,0,NA
IE,1599.8,-7.497008,55.52592,0,NA
IE,1600.8,-7.496649,55.54259,0,NA
IE,1601.8,-7.496485,55.55933,0,NA
IE,1602.8,-7.496176,55.57603,0,NA
IE,1603.8,-7.496237,55.59272,0,NA
IE,1604.8,-7.497363,55.60941,0,NA
IE,1605.8,-7.49955,55.62602,0,NA
IE,1606.8,-7.502005,55.64268,0,NA
IE,1607.8,-7.526417,55.64625,0,NA
IE,1608.8,-7.555888,55.64693,0,NA
IE,1609.8,-7.585375,55.64732,0,NA
IE,1610.8,-7.61497,55.6474,0,NA
IE,1611.8,-7.644435,55.64726,0,NA
IE,1612.8,-7.673965,55.6471,0,NA
IE,1613.8,-7.70353,55.64682,0,NA
IE,1614.8,-7.733044,55.64697,0,NA
IE,1615.8,-7.762477,55.64685,0,NA
IE,1616.8,-7.792084,55.64691,0,NA
IE,1617.8,-7.821527,55.6478,59.44325,NA
IE,1618.8,-7.851017,55.6485,0,NA
IE,1619.8,-7.880526,55.64912,141.1269,NA
IE,1620.8,-7.910048,55.64975,0,NA
IE,1621.8,-7.927369,55.6427,0,NA
IE,1622.8,-7.926573,55.62606,0,NA
IE,1623.8,-7.926637,55.60932,0,NA
IE,1624.8,-7.927915,55.59262,0,NA
IE,1625.8,-7.928549,55.57595,0,NA
IE,1626.8,-7.929182,55.55922,0,NA
IE,1627.8,-7.929677,55.54258,0,NA
IE,1628.8,-7.930404,55.52588,0,NA
IE,1629.8,-7.931112,55.50916,0,NA
IE,1630.8,-7.931701,55.49243,0,NA
IE,1631.8,-7.93221,55.47579,0,NA
IE,1632.8,-7.932149,55.45902,0,NA
IE,1633.8,-7.932095,55.44233,0,NA
IE,1634.8,-7.932137,55.42562,0,NA
IE,1635.8,-7.932227,55.40891,0,NA
IE,1636.8,-7.912735,55.40413,0,NA
IE,1637.8,-7.883344,55.40419,0,NA
IE,1638.8,-7.854014,55.40392,310.2731,NA
IE,1639.8,-7.82468,55.4044,60.11291,NA
IE,1640.8,-7.795399,55.40457,0,NA
IE,1641.8,-7.766007,55.40448,150.3218,NA
IE,1642.8,-7.73663,55.4043,0,NA
IE,1643.8,-7.707304,55.40419,0,NA
IE,1644.8,-7.678033,55.40448,0,NA
IE,1645.8,-7.648669,55.40493,2331.613,NA
IE,1646.8,-7.619295,55.40517,60.08561,NA
IE,1647.8,-7.589996,55.4051,0,NA
IE,1648.8,-7.560621,55.40508,0,NA
IE,1649.8,-7.531319,55.40478,0,NA
IE,1650.8,-7.505347,55.40705,0,NA
IE,1651.8,-7.503382,55.42366,0,NA
IE,1652.8,-7.502213,55.4403,0,NA
IE,1653.8,-7.503641,55.45704,0,NA
IE,1654.8,-7.503578,55.47372,0,NA
IE,1655.8,-7.502988,55.49038,0,NA
IE,1656.8,-7.502956,55.5072,0,NA
IE,1657.8,-7.497332,55.52164,0,NA
IE,1658.8,-7.467998,55.52104,0,NA
IE,1659.8,-7.438653,55.52092,0,NA
IE,1660.8,-7.409328,55.52202,0,NA
IE,1661.8,-7.379962,55.52207,0,NA
IE,1662.8,-7.35053,55.52216,0,NA
IE,1663.8,-7.32106,55.52219,0,NA
IE,1664.8,-7.291688,55.52164,0,NA
IE,1665.8,-7.262292,55.52083,0,NA
IE,1666.8,-7.232864,55.52011,0,NA
IE,1667.8,-7.203473,55.51977,0,NA
IE,1668.8,-7.174059,55.52071,0,NA
IE,1669.8,-7.145155,55.52254,0,NA
IE,1670.8,-7.123265,55.53319,0,NA
IE,1671.8,-7.105018,55.54631,0,NA
IE,1672.8,-7.08425,55.55815,0,NA
IE,1673.6,-7.068267,55.56732,0,NA
IE,1673.8,-7.063654,55.57003,0,NA
IE,1674.8,-7.043189,55.58212,0,NA
IE,1675.8,-7.023305,55.59443,0,NA
IE,1676.8,-7.003491,55.60679,0,NA
IE,1677.8,-6.983578,55.61915,0,NA
IE,1678.8,-6.963592,55.63145,0,NA
IE,1679.8,-6.944163,55.64404,0,NA
IE,1680.8,-6.924773,55.65662,0,NA
IE,1681.8,-6.904936,55.66899,0,NA
IE,1682.8,-6.885291,55.68142,0,NA
IE,1683.8,-6.866097,55.69414,0,NA
IE,1684.8,-6.848109,55.70735,0,NA
IE,1685.8,-6.830003,55.72062,0,NA
IE,1686.8,-6.81048,55.7331,0,NA
IE,1687.8,-6.789319,55.74483,0,NA
IE,1688.8,-6.767667,55.75624,0,NA
IE,1689.8,-6.748454,55.76854,0,NA
IE,1690.8,-6.77732,55.76887,0,NA
IE,1691.8,-6.806697,55.76878,0,NA
IE,1692.8,-6.83642,55.76942,0,NA
IE,1693.8,-6.865979,55.77005,0,NA
IE,1694.8,-6.895559,55.7705,0,NA
IE,1695.8,-6.925196,55.77029,0,NA
IE,1696.8,-6.954891,55.76967,0,NA
IE,1697.8,-6.984382,55.7689,0,NA
IE,1698.8,-7.013952,55.76851,0,NA
IE,1699.8,-7.043544,55.76818,0,NA
IE,1700.8,-7.073104,55.76804,0,NA
IE,1701.8,-7.102712,55.76788,0,NA
IE,1702.8,-7.132316,55.76783,0,NA
IE,1703.8,-7.161893,55.76796,0,NA
IE,1704.8,-7.191402,55.76906,0,NA
IE,1705.8,-7.220822,55.77053,0,NA
IE,1706.8,-7.250396,55.76999,0,NA
IE,1707.8,-7.279926,55.7688,106.077,NA
IE,1708.8,-7.309455,55.76809,0,NA
IE,1709.8,-7.339016,55.76763,0,NA
IE,1710.8,-7.368365,55.76673,0,NA
IE,1711.8,-7.397962,55.76664,0,NA
IE,1712.8,-7.427586,55.7671,0,NA
IE,1713.8,-7.457282,55.76771,0,NA
IE,1714.8,-7.48682,55.76765,0,NA
IE,1715.8,-7.516385,55.76761,45.43405,NA
IE,1716.8,-7.546059,55.76793,0,NA
IE,1717.8,-7.57561,55.76842,0,NA
IE,1718.8,-7.605236,55.76859,0,NA
IE,1719.8,-7.634964,55.76874,0,NA
IE,1720.8,-7.660888,55.76885,0,NA
IE,1721.8,-7.690423,55.76884,0,NA
IE,1722.8,-7.720005,55.7695,0,NA
IE,1723.8,-7.749597,55.76992,0,NA
IE,1724.8,-7.779241,55.76983,0,NA
IE,1725.8,-7.808863,55.76955,0,NA
IE,1726.8,-7.838534,55.7689,0,NA
IE,1727.8,-7.86811,55.76828,0,NA
IE,1728.8,-7.89764,55.76792,0,NA
IE,1729.8,-7.927327,55.76768,0,NA
IE,1730.8,-7.95687,55.76801,0,NA
IE,1731.8,-7.986446,55.76909,0,NA
IE,1732.8,-8.016005,55.76991,0,NA
IE,1733.8,-8.045673,55.76911,0,NA
IE,1734.8,-8.075208,55.76822,0,NA
IE,1735.8,-8.104792,55.76721,0,NA
IE,1736.8,-8.134643,55.76745,0,NA
IE,1737.8,-8.1648,55.76773,0,NA
IE,1738.8,-8.195096,55.76802,0,NA
IE,1739.8,-8.224779,55.7682,0,NA
IE,1740.8,-8.254364,55.76846,0,NA
IE,1741.8,-8.284045,55.76879,0,NA
IE,1742.8,-8.313642,55.76906,0,NA
IE,1743.8,-8.343198,55.76927,0,NA
IE,1744.8,-8.37279,55.76949,0,NA
IE,1745.8,-8.394181,55.76861,0,NA
IE,1746.8,-8.366498,55.76878,0,NA
IE,1747.8,-8.378284,55.76096,0,NA
IE,1748.8,-8.367885,55.76939,0,NA
IE,1749.8,-8.397468,55.76916,0,NA
IE,1750.8,-8.427088,55.76913,0,NA
IE,1751.8,-8.456629,55.76912,0,NA
IE,1752.8,-8.486355,55.76913,0,NA
IE,1753.8,-8.516026,55.76906,0,NA
IE,1754.8,-8.545547,55.76885,0,NA
IE,1755.8,-8.575278,55.76866,0,NA
IE,1756.8,-8.604863,55.76855,0,NA
IE,1757.8,-8.634471,55.76857,0,NA
IE,1758.8,-8.66412,55.76862,0,NA
IE,1759.8,-8.693742,55.76873,0,NA
IE,1760.8,-8.723314,55.76876,0,NA
IE,1761.8,-8.752891,55.7688,0,NA
IE,1762.8,-8.782433,55.76899,0,NA
IE,1763.8,-8.805779,55.76695,0,NA
IE,1764.8,-8.835361,55.76775,0,NA
IE,1765.8,-8.865006,55.76785,0,NA
IE,1766.8,-8.894621,55.76791,0,NA
IE,1767.8,-8.924211,55.76793,0,NA
IE,1768.8,-8.953695,55.76794,0,NA
IE,1769.8,-8.983385,55.76763,0,NA
IE,1770.8,-8.973463,55.7636,0,NA
IE,1771.8,-8.943806,55.76269,0,NA
IE,1772.8,-8.914208,55.76209,0,NA
IE,1773.8,-8.884538,55.76208,0,NA
IE,1774.8,-8.854968,55.76237,0,NA
IE,1775.8,-8.840247,55.76535,0,NA
IE,1776.8,-8.869928,55.76527,0,NA
IE,1777.8,-8.899463,55.76539,0,NA
IE,1778.8,-8.929031,55.7658,0,NA
IE,1779.8,-8.958624,55.76668,0,NA
IE,1780.8,-8.988309,55.76727,0,NA
IE,1781.8,-9.017955,55.76783,0,NA
IE,1782.8,-9.047526,55.76863,0,NA
IE,1783.8,-9.0771,55.76902,0,NA
IE,1784.8,-9.106744,55.76906,0,NA
IE,1785.8,-9.136303,55.76894,0,NA
IE,1786.8,-9.166101,55.7688,0,NA
IE,1787.8,-9.19568,55.76878,0,NA
IE,1788.8,-9.225283,55.76903,0,NA
IE,1789.8,-9.254814,55.76942,0,NA
IE,1790.8,-9.28446,55.76996,0,NA
IE,1791.8,-9.282461,55.77114,0,NA
IE,1792.8,-9.252877,55.77002,0,NA
IE,1793.8,-9.223435,55.76899,0,NA
IE,1794.8,-9.193834,55.76811,0,NA
IE,1795.8,-9.164201,55.76829,0,NA
IE,1796.8,-9.134533,55.76886,0,NA
IE,1797.8,-9.104959,55.76935,0,NA
IE,1798.8,-9.11531,55.77033,0,NA
IE,1799.8,-9.144815,55.77011,0,NA
IE,1800.8,-9.174383,55.76954,0,NA
IE,1801.8,-9.20389,55.76933,0,NA
IE,1802.8,-9.231827,55.77087,0,NA
IE,1803.8,-9.261374,55.77003,0,NA
IE,1804.8,-9.290945,55.76909,0,NA
IE,1805.8,-9.320557,55.76868,0,NA
IE,1806.8,-9.322164,55.78108,0,NA
IE,1807.8,-9.312133,55.79681,0,NA
IE,1808.8,-9.303567,55.8128,0,NA
IE,1809.8,-9.295001,55.82882,0,NA
IE,1810.8,-9.286152,55.84473,0,NA
IE,1811.8,-9.277059,55.86071,0,NA
IE,1812.5,-9.271128,55.87152,0,NA
IE,1812.8,-9.268354,55.87663,0,NA
IE,1813.8,-9.259302,55.89256,0,NA
IE,1814.8,-9.251185,55.90856,0,NA
IE,1815.8,-9.243272,55.92463,0,NA
IE,1816.8,-9.235354,55.94073,0,NA
IE,1817.8,-9.226316,55.95661,0,NA
IE,1818.8,-9.217026,55.97252,0,NA
IE,1819.8,-9.207903,55.98845,0,NA
IE,1820.8,-9.198705,56.00433,0,NA
IE,1821.8,-9.186051,56.01846,0,NA
IE,1822.8,-9.156225,56.01876,0,NA
IE,1823.8,-9.126418,56.0191,0,NA
IE,1824.8,-9.096583,56.01915,0,NA
IE,1825.8,-9.066776,56.01925,0,NA
IE,1826.8,-9.036887,56.01941,0,NA
IE,1827.8,-9.007093,56.01962,0,NA
IE,1828.8,-8.977331,56.01978,0,NA
IE,1829.8,-8.947666,56.0188,0,NA
IE,1830.8,-8.91777,56.01798,0,NA
IE,1831.8,-8.887893,56.01805,0,NA
IE,1832.8,-8.858095,56.01865,0,NA
IE,1833.8,-8.82834,56.01925,0,NA
IE,1834.8,-8.798573,56.01965,0,NA
IE,1835.8,-8.768791,56.01838,0,NA
IE,1836.8,-8.739155,56.01821,0,NA
IE,1837.8,-8.709295,56.01876,0,NA
IE,1838.8,-8.679623,56.01955,0,NA
IE,1839.8,-8.649862,56.01971,0,NA
IE,1840.8,-8.619983,56.01886,0,NA
IE,1841.8,-8.590282,56.01788,581.7246,NA
IE,1842.8,-8.561611,56.01736,20.44736,NA
IE,1843.8,-8.545945,56.01928,0,NA
IE,1844.8,-8.575636,56.01858,0,NA
IE,1845.8,-8.605334,56.01815,0,NA
IE,1846.8,-8.63487,56.01884,0,NA
IE,1847.8,-8.65276,56.0243,0,NA
IE,1848.8,-8.623146,56.02264,0,NA
IE,1849.8,-8.593639,56.02055,0,NA
IE,1850.8,-8.563991,56.01892,0,NA
IE,1851.8,-8.534139,56.01859,0,NA
IE,1852.8,-8.504383,56.01872,0,NA
IE,1853.8,-8.474601,56.01874,0,NA
IE,1854.8,-8.444697,56.01869,0,NA
IE,1855.8,-8.414889,56.01844,179.8648,NA
IE,1856.8,-8.38505,56.01822,165.9027,NA
IE,1857.8,-8.355226,56.01836,422.5056,NA
IE,1858.8,-8.326427,56.01696,139.9613,NA
IE,1859.8,-8.299364,56.01652,40.88306,NA
IE,1860.8,-8.269612,56.01706,283.0591,NA
IE,1861.8,-8.239768,56.01774,0,NA
IE,1862.8,-8.209935,56.01854,0,NA
IE,1863.8,-8.180132,56.01937,0,NA
IE,1864.8,-8.150447,56.02025,0,NA
IE,1865.8,-8.120537,56.02083,0,NA
IE,1866.8,-8.090728,56.02113,0,NA
IE,1867.8,-8.060866,56.02117,0,NA
IE,1868.8,-8.03118,56.02094,0,NA
IE,1869.8,-8.001341,56.02032,0,NA
IE,1870.8,-7.97143,56.01957,0,NA
IE,1871.8,-7.941685,56.01891,0,NA
IE,1872.8,-7.911901,56.01841,0,NA
IE,1873.8,-7.882028,56.01822,0,NA
IE,1874.8,-7.852327,56.01802,0,NA
IE,1875.8,-7.822554,56.01779,0,NA
IE,1876.8,-7.792682,56.01743,0,NA
IE,1877.8,-7.762849,56.017,0,NA
IE,1878.8,-7.733083,56.01688,0,NA
IE,1879.8,-7.703211,56.01689,0,NA
IE,1880.8,-7.673243,56.01683,0,NA
IE,1881.8,-7.643428,56.01678,0,NA
IE,1882.8,-7.613697,56.01581,0,NA
IE,1883.8,-7.583941,56.016,0,NA
IE,1884.8,-7.554092,56.01622,0,NA
IE,1885.8,-7.524294,56.01645,0,NA
IE,1886.8,-7.494524,56.01684,0,NA
IE,1887.8,-7.464625,56.01731,0,NA
IE,1888.8,-7.434914,56.01751,0,NA
IE,1889.8,-7.405047,56.01781,0,NA
IE,1890.8,-7.375159,56.01834,0,NA
IE,1891.8,-7.345441,56.01852,0,NA
IE,1892.8,-7.315523,56.0186,0,NA
IE,1893.8,-7.285737,56.01854,0,NA
IE,1894.8,-7.255925,56.01816,0,NA
IE,1895.8,-7.226171,56.01759,0,NA
IE,1896.8,-7.196486,56.01801,0,NA
IE,1897.8,-7.166656,56.01815,0,NA
IE,1898.8,-7.136867,56.01822,0,NA
